Nivel_educacao,Avaliacao_desempenho,Experiencia_cargos_lideranca,Habilidades_competencias,Treinamento_lideranca,Feedback_supervisores,Satisfacao_trabalho,Coach,Empodera,Sucesso_membros,Orientado_resultados,Comunicador,Desenvolvimento_carreira,Estrategia_equipe,Habilidades_tecnicas,Idade_18-29,Idade_30-39,Idade_40-49,Idade_50-59,Idade_60-69,Idade_70-79,Idade_80-89,Indice_lideranca,Indice_competencias,Engajamento_desenvolvimento
0.5,0.4,1.0,1.0,0.0,0.6264329356961683,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5423506362110029,0.8,0.3749859082956348
0.25,0.2,0.0,0.0,1.0,0.3344581511864029,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4449851820095841,0.0666666666666666,0.3332494627752482
1.0,0.6000000000000001,0.0,0.4,1.0,0.144773585748657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3817306653572148,0.4666666666666667,0.5922082381001605
0.5,1.0,0.0,0.7000000000000001,0.0,0.4520320609575691,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1505077347721489,0.8,0.7791660700232643
0.25,0.4,0.0,0.9,1.0,0.7051986759749302,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5686168156368367,0.7333333333333333,0.5292817601808789
0.25,1.0,1.0,0.7000000000000001,0.0,0.0913570825020904,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3639177500769243,0.8,0.7276092494089478
0.25,0.4,1.0,0.1,0.0,0.9910086704950476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.663926484170304,0.2,0.4271003239943624
0.5,1.0,1.0,0.5,1.0,0.1006472423496794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7007008292236705,0.6666666666666666,0.8719738882871114
0.25,0.2,0.0,1.0,0.0,0.3721747885637097,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1238775598035481,0.7333333333333333,0.1956042282276974
0.5,0.2,0.0,0.7000000000000001,0.0,0.5836402477117083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1943953975422651,0.5333333333333333,0.2258322379169342
0.25,0.8,0.0,1.0,1.0,0.4695437135290695,0.502316684378321,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4900324526347908,0.9333333333333332,0.7816692797944421
0.25,0.2,1.0,0.8,0.0,0.2029530320452397,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4011318894162204,0.6,0.1714147605185055
0.5,0.8,0.0,0.6000000000000001,0.0,0.0251744859033334,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0081626286895999,0.6666666666666666,0.5751120997354632
1.0,0.4,0.0,0.7000000000000001,1.0,0.0012706118572199,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3338764225476724,0.6,0.4286584979781204
1.0,0.4,1.0,0.6000000000000001,1.0,0.4945502472237528,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8320565044928996,0.5333333333333333,0.4991705412093841
0.75,0.2,1.0,0.9,1.0,0.4249105563551428,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8088336082306306,0.6666666666666666,0.3461792158936609
1.0,0.6000000000000001,0.0,0.0,0.0,0.1893060397866413,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0628959280718226,0.2,0.4555372930317953
0.25,0.0,0.0,0.8,0.0,0.7820196068708765,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2605493856037676,0.5333333333333333,0.1111529966350842
0.5,0.8,0.0,0.7000000000000001,0.0,0.7401923725709346,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2466011685601592,0.7333333333333333,0.6773206007986986
0.5,0.8,0.0,0.3,0.0,0.982547316066921,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3274197885347095,0.4666666666666667,0.7119641194600791
0.0,0.4,0.0,1.0,0.0,0.2237585439793462,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0743848781355457,0.8,0.3174254657370005
0.25,1.0,0.0,0.4,1.0,0.2447805995468102,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4150802175732866,0.6,0.8925770853078024
0.25,0.8,0.0,0.1,0.0,0.6018579919746332,0.2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2004705075818638,0.3333333333333333,0.6575463406719277
0.25,0.4,0.0,0.9,1.0,0.8885559787781748,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.629761366521805,0.7333333333333333,0.5554918388767557
0.25,0.8,1.0,0.5,1.0,0.2814503849854555,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7609936388693181,0.6,0.7547822081156678
0.25,1.0,0.0,0.1,0.0,0.6305039086819212,0.6000000000000001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2100231225308024,0.4,0.8046777955031782
0.0,1.0,0.0,0.7000000000000001,1.0,0.5572702586933391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5192868107800733,0.8,0.937246037308406
0.25,0.8,0.0,0.9,1.0,0.2367332191928244,0.502316684378321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4123966404807888,0.8666666666666667,0.748390096012344
0.25,0.4,0.0,0.6000000000000001,1.0,0.8300644486932003,0.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.610256071216179,0.5333333333333333,0.5471307450826649
0.5,1.0,0.0,1.0,1.0,0.3244772963715741,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4416568450643376,1.0,0.9039693596467197
1.0,0.8,0.0,0.5,0.0,0.9128672642524316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3041834330217242,0.6,0.7020036782141129
1.0,0.2,0.0,0.0,0.0,0.9960830635567726,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3319335831232317,0.0666666666666666,0.2847890315410652
0.5,0.6000000000000001,0.0,0.8,1.0,0.6748585176932715,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5584992183361087,0.7333333333333333,0.6679814283105099
0.5,1.0,1.0,0.4,0.0,0.2918613289563549,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4307803288373164,0.6,0.7562704044220262
0.5,0.2,1.0,0.2,0.0,0.0558976391727466,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.352093013871406,0.2,0.150393872007852
0.0,0.6000000000000001,0.0,0.4,1.0,0.7673600965675161,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5893459171582736,0.4666666666666667,0.6812041013359112
0.5,0.2,0.0,0.8,1.0,0.2304625728830283,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4103055546799555,0.6,0.3183837756731665
0.25,1.0,0.0,0.3,0.0,0.2180192352910711,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0724709786247563,0.5333333333333333,0.7457150185364024
0.0,1.0,1.0,0.4,0.0,0.2504388321913473,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4169670804828275,0.6,0.750349250023526
1.0,0.0,1.0,1.0,0.0,0.3404349875501528,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4469782903809839,0.6666666666666666,0.0480305169392266
0.25,0.0,0.0,0.0,1.0,0.4357720254757159,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478770535781305,0.0,0.2046951592068289
0.25,0.6000000000000001,0.0,0.1,1.0,0.4271912398397543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4759090828916207,0.2666666666666666,0.632578536013932
1.0,0.4,1.0,0.7000000000000001,1.0,0.3728903751619845,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7914863274439826,0.6,0.4817798249841842
1.0,0.8,0.0,0.8,1.0,0.2206402430164947,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4070300813873663,0.8,0.7460896794727033
0.25,0.4,1.0,0.8,0.0,0.8937193854077512,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6314832187446243,0.6666666666666666,0.4131932705014349
0.25,0.4,0.0,0.3,1.0,0.9452229652251292,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6486582273685294,0.3333333333333333,0.5635921225934432
0.25,1.0,1.0,0.3,1.0,0.4307399558725106,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.81077755052237,0.5333333333333333,0.9191591155242992
0.5,0.0,0.0,0.1,0.0,0.9809041841453544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3268718498278625,0.0666666666666666,0.1395826274273409
0.25,0.6000000000000001,0.0,0.4,1.0,0.4317242669846281,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4774207211230148,0.4666666666666667,0.6332265112861533
0.0,1.0,0.0,0.8,1.0,0.6563192857095207,0.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5523169011004812,0.8666666666666667,0.9514046377740222
0.5,0.6000000000000001,0.0,0.5,0.0,0.877118431229212,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2922621934176924,0.5333333333333333,0.553856894335344
0.0,0.8,0.0,0.2,0.0,0.5278230464982646,0.4,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.175781916390035,0.4,0.6469633875115466
0.25,0.4,0.0,0.9,1.0,0.6699297683157236,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5568556177676703,0.7333333333333333,0.524240232894358
0.25,0.2,0.0,0.4,0.0,0.8192218283129062,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2729552897440406,0.3333333333333333,0.259507535668681
0.25,0.0,0.0,0.8,1.0,0.1026442757980478,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3676817145020212,0.5333333333333333,0.1570760875835875
0.25,0.6000000000000001,0.0,0.6000000000000001,0.0,0.0294965778120555,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0096039258978489,0.6,0.4326932693105568
0.25,0.2,1.0,0.0,1.0,0.2552412868826181,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7522536350183796,0.0666666666666666,0.3219257782767322
0.5,0.4,0.0,0.7000000000000001,1.0,0.71944869240012,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5733687990108322,0.6,0.5313187341448914
0.25,1.0,1.0,0.3,0.0,0.838777708270108,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6131617004735306,0.5333333333333333,0.8344495722147577
0.0,0.0,0.0,0.2,1.0,0.6569972992673515,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5525429997278807,0.1333333333333333,0.2363182892755435
0.25,0.4,0.0,1.0,0.0,0.515589854081337,0.8,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1717024876201589,0.8,0.3591414022541398
1.0,0.0,1.0,0.7000000000000001,1.0,0.0060646542682444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6691601718221865,0.4666666666666667,0.1432704772151231
0.25,0.0,0.0,0.7000000000000001,1.0,0.7333957646347544,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5780197589393933,0.4666666666666667,0.2472390966767768
0.25,0.6000000000000001,0.0,0.0,0.0,0.1634041989299461,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.054258385950165,0.2,0.4518347446367059
0.5,0.8,0.0,0.7000000000000001,0.0,0.8136486441589501,0.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2710967881360706,0.7333333333333333,0.6878208352021986
0.25,0.6000000000000001,0.0,0.1,1.0,0.2058203732920047,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4020880678181001,0.2666666666666666,0.600934594133869
0.25,0.8,0.0,0.9,1.0,0.9894483458997144,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6634061593991724,0.8666666666666667,0.8559872432486056
0.5,0.2,0.0,0.8,1.0,0.3148401436573324,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4384431231917244,0.6,0.3304451593014727
0.5,0.8,0.0,0.4,0.0,0.4218668715013872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1404484846988783,0.5333333333333333,0.6318174421768122
1.0,0.0,0.0,1.0,0.0,0.0098467527333614,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0030512568138462,0.6666666666666666,0.0007744572240757
0.25,0.4,0.0,0.5,0.0,0.6595264611477463,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2197013350095415,0.4666666666666667,0.3797164747533046
0.5,0.2,0.0,0.4,0.0,0.8644070043420808,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2880232867789164,0.3333333333333333,0.2659665476715057
0.0,1.0,0.0,1.0,0.0,0.8450963868033777,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2815837339568375,1.0,0.8353527980971139
0.25,0.6000000000000001,0.0,0.5,0.0,0.6552216302116721,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2182657938546608,0.5333333333333333,0.5221377725544463
0.75,1.0,0.0,0.7000000000000001,0.0,0.1901493113392352,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0631771356352473,0.8,0.7417311417621594
1.0,0.4,0.0,0.5,1.0,0.9075974747203156,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6361111747910153,0.4666666666666667,0.5582137326846411
0.5,0.6000000000000001,0.0,0.3,1.0,0.2543120720325166,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4182586980346638,0.4,0.6078662582707995
0.5,0.2,0.0,0.0,0.0,0.2725652025494844,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0906605386783352,0.0666666666666666,0.1813654984450167
0.25,0.2,1.0,0.4,0.0,0.3667727897067022,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4557612134472522,0.3333333333333333,0.1948320374668574
0.25,0.2,0.0,0.8,1.0,0.5647958481598494,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5217963851522935,0.6,0.3661751716071422
0.5,0.6000000000000001,0.0,0.5,1.0,0.5562597274584932,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5189498267736269,0.5333333333333333,0.6510282795797775
0.5,0.8,0.0,0.8,1.0,0.2014154614859281,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4006191524820175,0.8,0.7433415858373607
0.25,1.0,0.0,1.0,1.0,0.6476840042879948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5494372753849398,1.0,0.9501702642194432
0.5,0.6000000000000001,1.0,0.1,0.0,0.3742464678013298,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4582534768235585,0.2666666666666666,0.4819736721571778
0.5,0.2,0.0,0.1,1.0,0.948598950778606,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6497840244723566,0.1333333333333333,0.421038050639312
0.25,0.8,0.0,0.5,1.0,0.9044398242591574,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6350581863561537,0.6,0.8438356681111265
0.0,0.8,0.0,0.6000000000000001,0.0,0.7166968411414475,0.502316684378321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2387660635760875,0.6666666666666666,0.673962023210823
1.0,0.2,1.0,0.3,0.0,0.9747812918109152,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6585151055859108,0.2666666666666666,0.2817440417572678
0.5,0.0,0.0,0.9,1.0,0.9667483869220896,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6558363556576575,0.6,0.2805957751429921
0.0,0.0,0.0,0.6000000000000001,0.0,0.5237556041646713,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1744255377187969,0.4,0.0742353515140412
0.5,0.4,1.0,0.2,1.0,0.9801834940581288,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9940016592182636,0.2666666666666666,0.568589568552526
0.0,0.2,0.0,0.1,0.0,0.19889624546978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0660939944178313,0.1333333333333333,0.1708348616338165
0.25,0.6000000000000001,0.0,0.1,1.0,0.9037829543791862,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6348391385561116,0.2666666666666666,0.7007051181184129
1.0,0.4,0.0,0.6000000000000001,0.0,0.535801208245685,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1784424110061514,0.5333333333333333,0.3620305218861309
0.0,0.6000000000000001,0.0,0.0,1.0,0.4295425530699324,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4766931803300707,0.2,0.6329146453690513
0.25,0.4,0.0,0.7000000000000001,0.0,0.0670186875604201,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0221165038739885,0.6,0.2950202279378339
1.0,1.0,0.0,0.4,1.0,0.9662606398628012,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6556737056053841,0.6,0.9957093213577534
0.0,0.2,0.0,0.4,0.0,0.2404652953145377,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0799561141404366,0.3333333333333333,0.1767769651174889
1.0,0.2,1.0,0.2,1.0,0.5701244189123986,0.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8572583847330574,0.2,0.3669368661599397
0.25,0.0,0.0,1.0,1.0,0.7147720577212001,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5718092716687306,0.6666666666666666,0.244576923878909
0.0,0.0,0.0,0.6000000000000001,1.0,0.3154819787062068,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4386571572945698,0.4,0.1875002531738647
0.5,0.4,1.0,0.0,0.0,0.7455730764847631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5820805530974201,0.1333333333333333,0.3920164405851382
0.5,0.4,0.0,0.9,0.0,0.5534183838798696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1843172481440522,0.7333333333333333,0.3645488156912408
0.25,0.4,0.0,0.4,0.0,0.3877364714904043,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.129066947403714,0.4,0.3408653523340648
0.25,0.0,0.0,0.9,0.0,0.2953643699520609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0982634256649401,0.6,0.0415878805344722
0.0,0.2,0.0,0.8,0.0,0.4869520255846229,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1621525698640534,0.6,0.2120111035951956
0.25,1.0,0.0,0.4,1.0,0.2982109620715224,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4328977545366236,0.6,0.9002147085991129
0.25,0.6000000000000001,0.0,0.1,1.0,0.4122643286697227,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4709313739831798,0.2666666666666666,0.6304448030757205
0.25,1.0,0.0,0.3,1.0,0.3494917879904082,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4499984809428424,0.5333333333333333,0.9075450655708548
0.25,0.8,1.0,0.1,1.0,0.8047223558460154,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9354902591827958,0.3333333333333333,0.8295815170383074
0.0,0.2,0.0,0.8,1.0,0.9801008695052248,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6602890365068148,0.6,0.425541104274333
0.5,0.4,0.0,0.4,0.0,0.0086759184586791,0.8,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0026608162107632,0.4,0.2866803988385102
0.25,0.4,1.0,1.0,0.0,0.5890808377224065,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.529894752423992,0.8,0.369646598585135
0.25,0.8,0.0,1.0,1.0,0.6153288562697299,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5386477351585744,0.9333333333333332,0.802508591921664
